ID_MUN,Indicador,Valor
28030,IDH,0.7
28031,Coeficiente de Gini,0.364506
28031,Razón de ingreso,0.151179
28031,IDH,0.627
28034,Coeficiente de Gini,0.375363
28034,Razón de ingreso,0.166977
28034,IDH,0.62
28042,Coeficiente de Gini,0.365376
28042,Razón de ingreso,0.162487
28042,IDH,0.64
28043,Coeficiente de Gini,0.331498
28043,Razón de ingreso,0.124316
28043,IDH,0.712
29007,Coeficiente de Gini,0.35832
29007,Razón de ingreso,0.142563
29007,IDH,0.635
29015,Coeficiente de Gini,0.356738
29015,Razón de ingreso,0.180821
29015,IDH,0.736
29057,Coeficiente de Gini,0.360462
29057,Razón de ingreso,0.179345
29057,IDH,0.753
29028,Coeficiente de Gini,0.364299
29028,Razón de ingreso,0.174795
29028,IDH,0.73
29035,Coeficiente de Gini,0.354049
29035,Razón de ingreso,0.165305
29035,IDH,0.708
29056,Coeficiente de Gini,0.358898
29056,Razón de ingreso,0.178427
29056,IDH,0.743
29027,Coeficiente de Gini,0.359478
29027,Razón de ingreso,0.15782
29027,IDH,0.691
29050,Coeficiente de Gini,0.368951
29050,Razón de ingreso,0.159362
29050,IDH,0.722
30156,Coeficiente de Gini,0.35502
30156,Razón de ingreso,0.166223
30156,IDH,0.557
30157,Coeficiente de Gini,0.336268
30157,Razón de ingreso,0.160198
30157,IDH,0.672
30008,Coeficiente de Gini,0.344674
30008,Razón de ingreso,0.157677
30008,IDH,0.565
30011,Coeficiente de Gini,0.364133
30011,Razón de ingreso,0.162857
30011,IDH,0.704
30067,Coeficiente de Gini,0.342087
30067,Razón de ingreso,0.146947
30067,IDH,0.548
30091,Coeficiente de Gini,0.340151
30091,Razón de ingreso,0.160599
30091,IDH,0.645
30103,Coeficiente de Gini,0.373963
30103,Razón de ingreso,0.13435
30103,IDH,0.539
30099,Coeficiente de Gini,0.349851
30099,Razón de ingreso,0.163246
30099,IDH,0.66
30209,Coeficiente de Gini,0.362548
30209,Razón de ingreso,0.145047
30209,IDH,0.591
30210,Coeficiente de Gini,0.349744
30210,Razón de ingreso,0.17147
30210,IDH,0.609
30212,Coeficiente de Gini,0.317928
30212,Razón de ingreso,0.135095
30212,IDH,0.579
30092,Coeficiente de Gini,0.387969
30092,Razón de ingreso,0.162867
30092,IDH,0.64
30076,Coeficiente de Gini,0.355463
30076,Razón de ingreso,0.155311
30076,IDH,0.491
30109,Coeficiente de Gini,0.37144
30109,Razón de ingreso,0.169295
30109,IDH,0.699
30111,Coeficiente de Gini,0.362243
30111,Razón de ingreso,0.157311
30111,IDH,0.659
30112,Coeficiente de Gini,0.367702
30112,Razón de ingreso,0.163845
30112,IDH,0.69
30167,Coeficiente de Gini,0.357221
30167,Razón de ingreso,0.1441
30167,IDH,0.646
30195,Coeficiente de Gini,0.345853
30195,Razón de ingreso,0.13404
30195,IDH,0.543
30066,Coeficiente de Gini,0.36058
30066,Razón de ingreso,0.148743
30066,IDH,0.653
30159,Coeficiente de Gini,0.359572
30159,Razón de ingreso,0.141096
30159,IDH,0.463
30006,Coeficiente de Gini,0.380872
30006,Razón de ingreso,0.162422
30006,IDH,0.652
30178,Coeficiente de Gini,0.352617
30178,Razón de ingreso,0.158621
30178,IDH,0.688
30182,Coeficiente de Gini,0.366244
30182,Razón de ingreso,0.177017
30182,IDH,0.666
30051,Coeficiente de Gini,0.355675
30051,Razón de ingreso,0.156675
30051,IDH,0.627
30057,Coeficiente de Gini,0.345259
30057,Razón de ingreso,0.138465
30057,IDH,0.542
30089,Coeficiente de Gini,0.353281
30089,Razón de ingreso,0.175987
30089,IDH,0.72
30050,Coeficiente de Gini,0.359912
30050,Razón de ingreso,0.145206
30050,IDH,0.592
30164,Coeficiente de Gini,0.369705
30164,Razón de ingreso,0.167949
30164,IDH,0.665
30036,Coeficiente de Gini,0.35722
30036,Razón de ingreso,0.160615
30036,IDH,0.626
30135,Coeficiente de Gini,0.357279
30135,Razón de ingreso,0.172467
30135,IDH,0.65
30001,Coeficiente de Gini,0.374534
30001,Razón de ingreso,0.175419
30001,IDH,0.634
30145,Coeficiente de Gini,0.361429
30145,Razón de ingreso,0.177485
30145,IDH,0.713
30149,Coeficiente de Gini,0.361244
30149,Razón de ingreso,0.160999
30149,IDH,0.554
30198,Coeficiente de Gini,0.351656
30198,Razón de ingreso,0.160102
30198,IDH,0.546
30055,Coeficiente de Gini,0.35456
30055,Razón de ingreso,0.161049
30055,IDH,0.678
30058,Coeficiente de Gini,0.354194
30058,Razón de ingreso,0.149614
30058,IDH,0.653
30082,Coeficiente de Gini,0.36062
30082,Razón de ingreso,0.15364
30082,IDH,0.677
30083,Coeficiente de Gini,0.347816
30083,Razón de ingreso,0.165825
30083,IDH,0.615
30025,Coeficiente de Gini,0.377696
30025,Razón de ingreso,0.143518
30025,IDH,0.512
30026,Coeficiente de Gini,0.366447
30026,Razón de ingreso,0.163331
30026,IDH,0.764
30027,Coeficiente de Gini,0.358005
30027,Razón de ingreso,0.164486
30027,IDH,0.628
30203,Coeficiente de Gini,0.369763
30203,Razón de ingreso,0.147906
30203,IDH,0.575
30032,Coeficiente de Gini,0.360902
30032,Razón de ingreso,0.152824
30032,IDH,0.66
30033,Coeficiente de Gini,0.34322
30033,Razón de ingreso,0.157526
30033,IDH,0.665
30034,Coeficiente de Gini,0.382391
30034,Razón de ingreso,0.166469
30034,IDH,0.77
30035,Coeficiente de Gini,0.349356
30035,Razón de ingreso,0.14472
30035,IDH,0.634
30042,Coeficiente de Gini,0.378945
30042,Razón de ingreso,0.165784
30042,IDH,0.609
31032,Coeficiente de Gini,0.352768
31032,Razón de ingreso,0.154082
31032,IDH,0.616
31098,Coeficiente de Gini,0.364955
31098,Razón de ingreso,0.167854
31098,IDH,0.611
31019,Coeficiente de Gini,0.356134
31019,Razón de ingreso,0.152246
31019,IDH,0.55
31104,Coeficiente de Gini,0.36002
31104,Razón de ingreso,0.169681
31104,IDH,0.585
31056,Coeficiente de Gini,0.386029
31056,Razón de ingreso,0.161263
31056,IDH,0.616
31092,Coeficiente de Gini,0.343346
31092,Razón de ingreso,0.150416
31092,IDH,0.581
31089,Coeficiente de Gini,0.371193
31089,Razón de ingreso,0.182347
31089,IDH,0.721
31017,Coeficiente de Gini,0.3496
31017,Razón de ingreso,0.166293
31017,IDH,0.586
31073,Coeficiente de Gini,0.363405
31073,Razón de ingreso,0.136023
31073,IDH,0.537
31083,Coeficiente de Gini,0.331568
31083,Razón de ingreso,0.147075
31083,IDH,0.702
31094,Coeficiente de Gini,0.368172
31094,Razón de ingreso,0.15353
31094,IDH,0.592
32057,Coeficiente de Gini,0.366418
32057,Razón de ingreso,0.178412
32057,IDH,0.662
32019,Coeficiente de Gini,0.34373
32019,Razón de ingreso,0.170326
32019,IDH,0.705
32026,Coeficiente de Gini,0.317187
32026,Razón de ingreso,0.200078
32026,IDH,0.625
32022,Coeficiente de Gini,0.363624
32022,Razón de ingreso,0.166703
32022,IDH,0.681
32051,Coeficiente de Gini,0.345631
32051,Razón de ingreso,0.169988
32051,IDH,0.631
32007,Coeficiente de Gini,0.346958
32007,Razón de ingreso,0.16166
32007,IDH,0.703
32054,Coeficiente de Gini,0.346524
32054,Razón de ingreso,0.150305
32054,IDH,0.596
32053,Coeficiente de Gini,0.34647
32053,Razón de ingreso,0.167378
32053,IDH,0.643
32014,Coeficiente de Gini,0.354419
32014,Razón de ingreso,0.16373
32014,IDH,0.606
7001,Coeficiente de Gini,0.303279
7001,Razón de ingreso,0.193422
7001,IDH,0.776
7003,Coeficiente de Gini,0.294574
7003,Razón de ingreso,0.197716
7003,IDH,0.605
5008,Coeficiente de Gini,0.303312
5008,Razón de ingreso,0.196008
5008,IDH,0.65
7113,Coeficiente de Gini,0.347012
7113,Razón de ingreso,0.200742
7113,IDH,0.5066015
7006,Coeficiente de Gini,0.313962
7006,Razón de ingreso,0.18184
7006,IDH,0.598
7028,Coeficiente de Gini,0.288696
7028,Razón de ingreso,0.20836
7028,IDH,0.615
7023,Coeficiente de Gini,0.319363
7023,Razón de ingreso,0.20517
7023,IDH,0.452
7054,Coeficiente de Gini,0.295006
7054,Razón de ingreso,0.207359
7054,IDH,0.652
7098,Coeficiente de Gini,0.314419
7098,Razón de ingreso,0.191535
7098,IDH,0.526
7018,Coeficiente de Gini,0.305641
7018,Razón de ingreso,0.17368
7018,IDH,0.509
7042,Coeficiente de Gini,0.300987
7042,Razón de ingreso,0.180696
7042,IDH,0.579
7045,Coeficiente de Gini,0.287501
7045,Razón de ingreso,0.190051
7045,IDH,0.608
7029,Coeficiente de Gini,0.317535
7029,Razón de ingreso,0.21447
7029,IDH,0.623
7035,Coeficiente de Gini,0.317925
7035,Razón de ingreso,0.188046
7035,IDH,0.642
7071,Coeficiente de Gini,0.298654
7071,Razón de ingreso,0.183717
7071,IDH,0.605
7080,Coeficiente de Gini,0.303989
7080,Razón de ingreso,0.177964
7080,IDH,0.57
7058,Coeficiente de Gini,0.28134
7058,Razón de ingreso,0.192773
7058,IDH,0.526
7116,Coeficiente de Gini,0.312145
7116,Razón de ingreso,0.208091
7116,IDH,0.592717
7117,Coeficiente de Gini,0.30366
7117,Razón de ingreso,0.203973
7117,IDH,0.5879757
7088,Coeficiente de Gini,0.308604
7088,Razón de ingreso,0.187104
7088,IDH,0.595
7085,Coeficiente de Gini,0.324348
7085,Razón de ingreso,0.191835
7085,IDH,0.615
7087,Coeficiente de Gini,0.303942
7087,Razón de ingreso,0.178235
7087,IDH,0.603
7104,Coeficiente de Gini,0.318739
7104,Razón de ingreso,0.195694
7104,IDH,0.6233426
8023,Coeficiente de Gini,0.308104
8023,Razón de ingreso,0.197776
8023,IDH,0.683
8044,Coeficiente de Gini,0.30492
8044,Razón de ingreso,0.208725
8044,IDH,0.71
8051,Coeficiente de Gini,0.320077
8051,Razón de ingreso,0.201624
8051,IDH,0.594
8053,Coeficiente de Gini,0.282667
8053,Razón de ingreso,0.186663
8053,IDH,0.679
10030,Coeficiente de Gini,0.32165
10030,Razón de ingreso,0.221842
10030,IDH,0.646
11013,Coeficiente de Gini,0.330218
11013,Razón de ingreso,0.204083
11013,IDH,0.641
11029,Coeficiente de Gini,0.308356
11029,Razón de ingreso,0.205496
11029,IDH,0.606
12070,Coeficiente de Gini,0.319884
12070,Razón de ingreso,0.185811
12070,IDH,0.598
13001,Coeficiente de Gini,0.289242
13001,Razón de ingreso,0.200628
13001,IDH,0.626
13004,Coeficiente de Gini,0.318196
13004,Razón de ingreso,0.19062
13004,IDH,0.628
13005,Coeficiente de Gini,0.305404
13005,Razón de ingreso,0.210306
13005,IDH,0.701
13006,Coeficiente de Gini,0.310533
13006,Razón de ingreso,0.194555
13006,IDH,0.651
13007,Coeficiente de Gini,0.311366
13007,Razón de ingreso,0.195585
13007,IDH,0.68
13013,Coeficiente de Gini,0.296127
13013,Razón de ingreso,0.221487
13013,IDH,0.765
13017,Coeficiente de Gini,0.300772
13017,Razón de ingreso,0.210467
13017,IDH,0.649
13019,Coeficiente de Gini,0.307912
13019,Razón de ingreso,0.196907
13019,IDH,0.665
13020,Coeficiente de Gini,0.294183
13020,Razón de ingreso,0.201846
13020,IDH,0.593
13021,Coeficiente de Gini,0.308002
13021,Razón de ingreso,0.236332
13021,IDH,0.742
13036,Coeficiente de Gini,0.314087
13036,Razón de ingreso,0.195589
13036,IDH,0.685
13040,Coeficiente de Gini,0.301931
13040,Razón de ingreso,0.197951
13040,IDH,0.54
13044,Coeficiente de Gini,0.302975
13044,Razón de ingreso,0.184739
13044,IDH,0.672
13047,Coeficiente de Gini,0.304406
13047,Razón de ingreso,0.198621
13047,IDH,0.578
13055,Coeficiente de Gini,0.304251
13055,Razón de ingreso,0.187811
13055,IDH,0.68
13057,Coeficiente de Gini,0.308331
13057,Razón de ingreso,0.20373
13057,IDH,0.66
13059,Coeficiente de Gini,0.290383
13059,Razón de ingreso,0.194824
13059,IDH,0.649
13063,Coeficiente de Gini,0.306432
13063,Razón de ingreso,0.211202
13063,IDH,0.731
13064,Coeficiente de Gini,0.304678
13064,Razón de ingreso,0.203044
13064,IDH,0.688
13065,Coeficiente de Gini,0.310033
13065,Razón de ingreso,0.20262
13065,IDH,0.693
13067,Coeficiente de Gini,0.316972
13067,Razón de ingreso,0.19859
13067,IDH,0.709
13069,Coeficiente de Gini,0.29553
13069,Razón de ingreso,0.214951
13069,IDH,0.763
13071,Coeficiente de Gini,0.305213
13071,Razón de ingreso,0.174048
13071,IDH,0.573
13072,Coeficiente de Gini,0.307229
13072,Razón de ingreso,0.191984
13072,IDH,0.756
13075,Coeficiente de Gini,0.299366
13075,Razón de ingreso,0.207994
13075,IDH,0.735
13078,Coeficiente de Gini,0.303563
13078,Razón de ingreso,0.176754
13078,IDH,0.557
13080,Coeficiente de Gini,0.316103
13080,Razón de ingreso,0.19506
13080,IDH,0.57
14114,Coeficiente de Gini,0.306343
14114,Razón de ingreso,0.191677
14114,IDH,0.709
16018,Coeficiente de Gini,0.308606
16018,Razón de ingreso,0.197028
16018,IDH,0.641
16019,Coeficiente de Gini,0.300899
16019,Razón de ingreso,0.214644
16019,IDH,0.654
16022,Coeficiente de Gini,0.311837
16022,Razón de ingreso,0.207681
16022,IDH,0.66
16023,Coeficiente de Gini,0.304311
16023,Razón de ingreso,0.196193
16023,IDH,0.628
16026,Coeficiente de Gini,0.316721
16026,Razón de ingreso,0.216684
16026,IDH,0.571
16027,Coeficiente de Gini,0.304865
16027,Razón de ingreso,0.20334
16027,IDH,0.6
16036,Coeficiente de Gini,0.308339
16036,Razón de ingreso,0.204415
16036,IDH,0.677
16039,Coeficiente de Gini,0.306281
16039,Razón de ingreso,0.186511
16039,IDH,0.65
16040,Coeficiente de Gini,0.328714
16040,Razón de ingreso,0.205353
16040,IDH,0.624
16048,Coeficiente de Gini,0.304704
16048,Razón de ingreso,0.203642
16048,IDH,0.65
16058,Coeficiente de Gini,0.30928
16058,Razón de ingreso,0.207228
16058,IDH,0.67
16059,Coeficiente de Gini,0.304716
16059,Razón de ingreso,0.203622
16059,IDH,0.593
16060,Coeficiente de Gini,0.298605
16060,Razón de ingreso,0.207716
16060,IDH,0.666
16068,Coeficiente de Gini,0.296006
16068,Razón de ingreso,0.212711
16068,IDH,0.654
16074,Coeficiente de Gini,0.307979
16074,Razón de ingreso,0.20469
16074,IDH,0.635
16076,Coeficiente de Gini,0.304536
16076,Razón de ingreso,0.198942
16076,IDH,0.71
16081,Coeficiente de Gini,0.305672
16081,Razón de ingreso,0.173059
16081,IDH,0.535
16083,Coeficiente de Gini,0.28547
16083,Razón de ingreso,0.198755
16083,IDH,0.618
16087,Coeficiente de Gini,0.31587
16087,Razón de ingreso,0.211464
16087,IDH,0.693
16089,Coeficiente de Gini,0.278372
16089,Razón de ingreso,0.210409
16089,IDH,0.661
16094,Coeficiente de Gini,0.284975
16094,Razón de ingreso,0.179809
16094,IDH,0.595
16105,Coeficiente de Gini,0.298066
16105,Razón de ingreso,0.21326
16105,IDH,0.659
16109,Coeficiente de Gini,0.30409
16109,Razón de ingreso,0.191943
16109,IDH,0.657
19004,Coeficiente de Gini,0.304936
19004,Razón de ingreso,0.207494
19004,IDH,0.748
19010,Coeficiente de Gini,0.29713
19010,Razón de ingreso,0.188816
19010,IDH,0.733
19012,Coeficiente de Gini,0.291047
19012,Razón de ingreso,0.199266
19012,IDH,0.718
19025,Coeficiente de Gini,0.286018
19025,Razón de ingreso,0.196832
19025,IDH,0.733
19034,Coeficiente de Gini,0.297691
19034,Razón de ingreso,0.182689
19034,IDH,0.725
19041,Coeficiente de Gini,0.280809
19041,Razón de ingreso,0.200766
19041,IDH,0.69
19045,Coeficiente de Gini,0.294731
19045,Razón de ingreso,0.191681
19045,IDH,0.664
19050,Coeficiente de Gini,0.277656
19050,Razón de ingreso,0.18474
19050,IDH,0.661
20001,Coeficiente de Gini,0.332185
20001,Razón de ingreso,0.214778
20001,IDH,0.578
20003,Coeficiente de Gini,0.328104
20003,Razón de ingreso,0.213593
20003,IDH,0.561
20007,Coeficiente de Gini,0.315481
20007,Razón de ingreso,0.193518
20007,IDH,0.541
20008,Coeficiente de Gini,0.311017
20008,Razón de ingreso,0.217485
20008,IDH,0.612
20013,Coeficiente de Gini,0.30401
20013,Razón de ingreso,0.206409
20013,IDH,0.704
20017,Coeficiente de Gini,0.291623
20017,Razón de ingreso,0.205217
20017,IDH,0.537
20034,Coeficiente de Gini,0.311564
20034,Razón de ingreso,0.221502
20034,IDH,0.626
20036,Coeficiente de Gini,0.293832
20036,Razón de ingreso,0.181369
20036,IDH,0.568
20038,Coeficiente de Gini,0.326057
20038,Razón de ingreso,0.2052
20038,IDH,0.565
20046,Coeficiente de Gini,0.316164
20046,Razón de ingreso,0.198307
20046,IDH,0.574
20047,Coeficiente de Gini,0.32909
20047,Razón de ingreso,0.223625
20047,IDH,0.57
20049,Coeficiente de Gini,0.324226
20049,Razón de ingreso,0.214571
20049,IDH,0.625
20050,Coeficiente de Gini,0.302128
20050,Razón de ingreso,0.194133
20050,IDH,0.529
20054,Coeficiente de Gini,0.316535
20054,Razón de ingreso,0.23515
20054,IDH,0.648
20055,Coeficiente de Gini,0.318031
20055,Razón de ingreso,0.196745
20055,IDH,0.601
20060,Coeficiente de Gini,0.299996
20060,Razón de ingreso,0.213726
20060,IDH,0.546
20061,Coeficiente de Gini,0.310653
20061,Razón de ingreso,0.194421
20061,IDH,0.539
20065,Coeficiente de Gini,0.317902
20065,Razón de ingreso,0.22437
20065,IDH,0.532
20066,Coeficiente de Gini,0.308337
20066,Razón de ingreso,0.190535
20066,IDH,0.67
20071,Coeficiente de Gini,0.308477
20071,Razón de ingreso,0.218403
20071,IDH,0.568
20075,Coeficiente de Gini,0.303147
20075,Razón de ingreso,0.213493
20075,IDH,0.68
20078,Coeficiente de Gini,0.306997
20078,Razón de ingreso,0.19308
20078,IDH,0.719
20080,Coeficiente de Gini,0.30092
20080,Razón de ingreso,0.210409
20080,IDH,0.548
20081,Coeficiente de Gini,0.326892
20081,Razón de ingreso,0.198261
20081,IDH,0.569
20082,Coeficiente de Gini,0.314019
20082,Razón de ingreso,0.200504
20082,IDH,0.577
20088,Coeficiente de Gini,0.305773
20088,Razón de ingreso,0.175983
20088,IDH,0.573
20089,Coeficiente de Gini,0.324223
20089,Razón de ingreso,0.192156
20089,IDH,0.633
20093,Coeficiente de Gini,0.3244
20093,Razón de ingreso,0.243686
20093,IDH,0.604
20096,Coeficiente de Gini,0.312947
20096,Razón de ingreso,0.225895
20096,IDH,0.692
20097,Coeficiente de Gini,0.326419
20097,Razón de ingreso,0.218625
20097,IDH,0.575
20098,Coeficiente de Gini,0.28887
20098,Razón de ingreso,0.18645
20098,IDH,0.538
20101,Coeficiente de Gini,0.335209
20101,Razón de ingreso,0.21657
20101,IDH,0.548
20114,Coeficiente de Gini,0.323572
20114,Razón de ingreso,0.215279
20114,IDH,0.565
20116,Coeficiente de Gini,0.342799
20116,Razón de ingreso,0.219958
20116,IDH,0.537
20118,Coeficiente de Gini,0.309002
20118,Razón de ingreso,0.219835
20118,IDH,0.547
20119,Coeficiente de Gini,0.339141
20119,Razón de ingreso,0.207699
20119,IDH,0.556
20126,Coeficiente de Gini,0.297971
20126,Razón de ingreso,0.205664
20126,IDH,0.545
20140,Coeficiente de Gini,0.310364
20140,Razón de ingreso,0.222789
20140,IDH,0.643
20147,Coeficiente de Gini,0.28633
20147,Razón de ingreso,0.198393
20147,IDH,0.589
20158,Coeficiente de Gini,0.297086
20158,Razón de ingreso,0.208752
20158,IDH,0.519
20159,Coeficiente de Gini,0.313723
20159,Razón de ingreso,0.181482
20159,IDH,0.538
20484,Coeficiente de Gini,0.318315
20484,Razón de ingreso,0.179644
20484,IDH,0.558
20380,Coeficiente de Gini,0.29205
20380,Razón de ingreso,0.198913
20380,IDH,0.634
20161,Coeficiente de Gini,0.308468
20161,Razón de ingreso,0.202491
20161,IDH,0.595
20493,Coeficiente de Gini,0.307242
20493,Razón de ingreso,0.215438
20493,IDH,0.7
20408,Coeficiente de Gini,0.323733
20408,Razón de ingreso,0.238149
20408,IDH,0.601
20169,Coeficiente de Gini,0.326957
20169,Razón de ingreso,0.202546
20169,IDH,0.551
20514,Coeficiente de Gini,0.318305
20514,Razón de ingreso,0.195035
20514,IDH,0.515
20517,Coeficiente de Gini,0.312213
20517,Razón de ingreso,0.211543
20517,IDH,0.513
20518,Coeficiente de Gini,0.32316
20518,Razón de ingreso,0.214883
20518,IDH,0.595
20172,Coeficiente de Gini,0.330172
20172,Razón de ingreso,0.246363
20172,IDH,0.652
20173,Coeficiente de Gini,0.305729
20173,Razón de ingreso,0.190913
20173,IDH,0.596
20175,Coeficiente de Gini,0.295274
20175,Razón de ingreso,0.200238
20175,IDH,0.567
20179,Coeficiente de Gini,0.293996
20179,Razón de ingreso,0.197196
20179,IDH,0.59
20181,Coeficiente de Gini,0.306119
20181,Razón de ingreso,0.207746
20181,IDH,0.57
20183,Coeficiente de Gini,0.304407
20183,Razón de ingreso,0.202987
20183,IDH,0.56
20186,Coeficiente de Gini,0.302387
20186,Razón de ingreso,0.206655
20186,IDH,0.609
20235,Coeficiente de Gini,0.298596
20235,Razón de ingreso,0.179134
20235,IDH,0.531
20556,Coeficiente de Gini,0.307088
20556,Razón de ingreso,0.182034
20556,IDH,0.626
20189,Coeficiente de Gini,0.334094
20189,Razón de ingreso,0.196634
20189,IDH,0.511
20368,Coeficiente de Gini,0.305826
20368,Razón de ingreso,0.198222
20368,IDH,0.611
20191,Coeficiente de Gini,0.322057
20191,Razón de ingreso,0.21047
20191,IDH,0.754
20248,Coeficiente de Gini,0.326396
20248,Razón de ingreso,0.217643
20248,IDH,0.558
20315,Coeficiente de Gini,0.297129
20315,Razón de ingreso,0.194797
20315,IDH,0.556
20193,Coeficiente de Gini,0.319113
20193,Razón de ingreso,0.210066
20193,IDH,0.693
20194,Coeficiente de Gini,0.2913
20194,Razón de ingreso,0.188095
20194,IDH,0.58
20316,Coeficiente de Gini,0.318428
20316,Razón de ingreso,0.216481
20316,IDH,0.579
20197,Coeficiente de Gini,0.310654
20197,Razón de ingreso,0.196387
20197,IDH,0.621
20321,Coeficiente de Gini,0.314648
20321,Razón de ingreso,0.228957
20321,IDH,0.556
20562,Coeficiente de Gini,0.314223
20562,Razón de ingreso,0.229794
20562,IDH,0.66
20451,Coeficiente de Gini,0.312401
20451,Razón de ingreso,0.181198
20451,IDH,0.541
20199,Coeficiente de Gini,0.301987
20199,Razón de ingreso,0.201363
20199,IDH,0.528
20333,Coeficiente de Gini,0.311097
20333,Razón de ingreso,0.200503
20333,IDH,0.656
20334,Coeficiente de Gini,0.303783
20334,Razón de ingreso,0.191786
20334,IDH,0.631
20202,Coeficiente de Gini,0.311579
20202,Razón de ingreso,0.17549
20202,IDH,0.556
20435,Coeficiente de Gini,0.316183
20435,Razón de ingreso,0.199612
20435,IDH,0.516
20204,Coeficiente de Gini,0.287706
20204,Razón de ingreso,0.209801
20204,IDH,0.637
20441,Coeficiente de Gini,0.309007
20441,Razón de ingreso,0.198809
20441,IDH,0.624
20446,Coeficiente de Gini,0.318193
20446,Razón de ingreso,0.226541
20446,IDH,0.597
20208,Coeficiente de Gini,0.328943
20208,Razón de ingreso,0.190975
20208,IDH,0.557
20308,Coeficiente de Gini,0.317062
20308,Razón de ingreso,0.222079
20308,IDH,0.67
20331,Coeficiente de Gini,0.324904
20331,Razón de ingreso,0.216854
20331,IDH,0.56
20213,Coeficiente de Gini,0.320395
20213,Razón de ingreso,0.197182
20213,IDH,0.55
20214,Coeficiente de Gini,0.33734
20214,Razón de ingreso,0.199194
20214,IDH,0.565
20513,Coeficiente de Gini,0.310777
20513,Razón de ingreso,0.197362
20513,IDH,0.619
20215,Coeficiente de Gini,0.314753
20215,Razón de ingreso,0.225331
20215,IDH,0.71
20314,Coeficiente de Gini,0.316863
20314,Razón de ingreso,0.215008
20314,IDH,0.617
20216,Coeficiente de Gini,0.322264
20216,Razón de ingreso,0.19684
20216,IDH,0.603
20217,Coeficiente de Gini,0.318888
20217,Razón de ingreso,0.190791
20217,IDH,0.542
20220,Coeficiente de Gini,0.316999
20220,Razón de ingreso,0.198712
20220,IDH,0.546
20322,Coeficiente de Gini,0.298749
20322,Razón de ingreso,0.1979
20322,IDH,0.542
20222,Coeficiente de Gini,0.311349
20222,Razón de ingreso,0.218811
20222,IDH,0.564
20457,Coeficiente de Gini,0.312319
20457,Razón de ingreso,0.205274
20457,IDH,0.536
20223,Coeficiente de Gini,0.304569
20223,Razón de ingreso,0.211647
20223,IDH,0.555
20323,Coeficiente de Gini,0.323665
20323,Razón de ingreso,0.193724
20323,IDH,0.546
20343,Coeficiente de Gini,0.313242
20343,Razón de ingreso,0.190251
20343,IDH,0.648
20228,Coeficiente de Gini,0.333482
20228,Razón de ingreso,0.194968
20228,IDH,0.516
20360,Coeficiente de Gini,0.31969
20360,Razón de ingreso,0.209458
20360,IDH,0.605
20230,Coeficiente de Gini,0.305252
20230,Razón de ingreso,0.200049
20230,IDH,0.59
20328,Coeficiente de Gini,0.297705
20328,Razón de ingreso,0.161267
20328,IDH,0.513
20233,Coeficiente de Gini,0.318957
20233,Razón de ingreso,0.199843
20233,IDH,0.535
20335,Coeficiente de Gini,0.304207
20335,Razón de ingreso,0.211898
20335,IDH,0.562
20237,Coeficiente de Gini,0.31527
20237,Razón de ingreso,0.207224
20237,IDH,0.624
20238,Coeficiente de Gini,0.325243
20238,Razón de ingreso,0.242593
20238,IDH,0.58
20241,Coeficiente de Gini,0.320081
20241,Razón de ingreso,0.221735
20241,IDH,0.606
20336,Coeficiente de Gini,0.308327
20336,Razón de ingreso,0.194269
20336,IDH,0.592
20329,Coeficiente de Gini,0.305321
20329,Razón de ingreso,0.167004
20329,IDH,0.568
20245,Coeficiente de Gini,0.310401
20245,Razón de ingreso,0.186529
20245,IDH,0.559
20246,Coeficiente de Gini,0.318676
20246,Razón de ingreso,0.201628
20246,IDH,0.556
20340,Coeficiente de Gini,0.333038
20340,Razón de ingreso,0.218665
20340,IDH,0.602
20250,Coeficiente de Gini,0.319063
20250,Razón de ingreso,0.211038
20250,IDH,0.651
20252,Coeficiente de Gini,0.340126
20252,Razón de ingreso,0.218978
20252,IDH,0.577
20258,Coeficiente de Gini,0.326733
20258,Razón de ingreso,0.199669
20258,IDH,0.597
20259,Coeficiente de Gini,0.336622
20259,Razón de ingreso,0.201812
20259,IDH,0.488
20263,Coeficiente de Gini,0.301301
20263,Razón de ingreso,0.155779
20263,IDH,0.497
20268,Coeficiente de Gini,0.318958
20268,Razón de ingreso,0.191735
20268,IDH,0.626
20275,Coeficiente de Gini,0.317384
20275,Razón de ingreso,0.197912
20275,IDH,0.528
20287,Coeficiente de Gini,0.325933
20287,Razón de ingreso,0.198112
20287,IDH,0.592
20291,Coeficiente de Gini,0.295223
20291,Razón de ingreso,0.185493
20291,IDH,0.55
20346,Coeficiente de Gini,0.322512
20346,Razón de ingreso,0.240539
20346,IDH,0.577
20279,Coeficiente de Gini,0.324556
20279,Razón de ingreso,0.198796
20279,IDH,0.595
20281,Coeficiente de Gini,0.324502
20281,Razón de ingreso,0.199769
20281,IDH,0.64
20282,Coeficiente de Gini,0.29834
20282,Razón de ingreso,0.213448
20282,IDH,0.563
20344,Coeficiente de Gini,0.290207
20344,Razón de ingreso,0.202819
20344,IDH,0.561
20290,Coeficiente de Gini,0.320902
20290,Razón de ingreso,0.193717
20290,IDH,0.603
20377,Coeficiente de Gini,0.310893
20377,Razón de ingreso,0.221455
20377,IDH,0.579
20292,Coeficiente de Gini,0.334167
20292,Razón de ingreso,0.229489
20292,IDH,0.553
20407,Coeficiente de Gini,0.29986
20407,Razón de ingreso,0.226083
20407,IDH,0.55
